,YouTubeID,Title,Description,Duration,Duration_HHMMSS,Duration_Seconds
416,27FUOHVWqMc,Joseph Resists Temptation - South Sudan Sign Language - FGH - Story,"Joseph Resists Temptation: Genesis 39:1-23
South Sudan Sign Language - Follow God How Story 18",PT7M29S,0:7:29,449.0
417,J1TPLG_HxUE,Joseph Resists Temptation - South Sudan Sign Language - FGH - Dialogue,"Joseph Resists Temptation: Genesis 39:1-23
South Sudan Sign Language - Follow God How Story 18",PT6M4S,0:6:4,364.0
418,J5XQk5oTf2o,Joseph Resists Temptation - South Sudan Sign Language - FGH - Intro,"Joseph Resists Temptation: Genesis 39:1-23
South Sudan Sign Language - Follow God How Story 18",PT2M49S,0:2:49,169.0
419,282ELf63a0E,Joseph Resists Temptation - South Sudan Sign Language - FGH - Topic,"Joseph Resists Temptation: Genesis 39:1-23
South Sudan Sign Language - Follow God How Story 18",PT16S,0:0:16,16.0
420,Q5zp4AzCWb8,Joseph's Brothers Betray Him - South Sudan Sign Language - FGH - Story,"Joseph's Brothers Betray Him: Genesis 37:1-35, 39:1
South Sudan Sign Language - Follow God How Story 17",PT15M2S,0:15:2,902.0
421,ckkWL2_bFb8,Joseph's Brothers Betray Him - South Sudan Sign Language - FGH - Dialogue,"Joseph's Brothers Betray Him: Genesis 37:1-35, 39:1
South Sudan Sign Language - Follow God How Story 17",PT10M2S,0:10:2,602.0
422,qR6kXyrwLHI,Joseph's Brothers Betray Him - South Sudan Sign Language - FGH - More Info,"Joseph's Brothers Betray Him: Genesis 37:1-35, 39:1
South Sudan Sign Language - Follow God How Story 17",PT4M30S,0:4:30,270.0
423,pVYzLehaqNk,Joseph's Brothers Betray Him - South Sudan Sign Language - FGH - Intro,"Joseph's Brothers Betray Him: Genesis 37:1-35, 39:1
South Sudan Sign Language - Follow God How Story 17",PT3M,0:3:0,180.0
424,7NC6gbYWRIM,Joseph's Brothers Betray Him - South Sudan Sign Language - FGH - Topic,"Joseph's Brothers Betray Him: Genesis 37:1-35, 39:1
South Sudan Sign Language - Follow God How Story 17",PT13S,0:0:13,13.0
425,tRk3TZp0HZo,God Tests Abram - South Sudan Sign Language - FGH - Dialogue,"God Tests Abram: Genesis 22:1-19
South Sudan Sign Language - Follow God How Story 16",PT15M43S,0:15:43,943.0
426,Y8tSaRZegjI,God Tests Abram - South Sudan Sign Language - FGH - Story,"God Tests Abram: Genesis 22:1-19
South Sudan Sign Language - Follow God How Story 16",PT9M27S,0:9:27,567.0
427,gKq6J-2k0hE,God Tests Abram - South Sudan Sign Language - FGH - More Info,"God Tests Abram: Genesis 22:1-19
South Sudan Sign Language - Follow God How Story 16",PT6M11S,0:6:11,371.0
428,jINdDehMLe0,God Tests Abram - South Sudan Sign Language - FGH - Intro,"God Tests Abram: Genesis 22:1-19
South Sudan Sign Language - Follow God How Story 16",PT2M18S,0:2:18,138.0
429,SqNtP_yQ37o,God Tests Abram - South Sudan Sign Language - FGH - Topic,"God Tests Abram: Genesis 22:1-19
South Sudan Sign Language - Follow God How Story 16",PT15S,0:0:15,15.0
430,nnBFpm_hozc,Isaac's Birth - South Sudan Sign Language - FGH - Dialogue,"Isaac's Birth: Genesis 21:1-19
South Sudan Sign Language - Follow God How Story 15",PT7M40S,0:7:40,460.0
431,e_Nq13w9_O8,Isaac's Birth - South Sudan Sign Language - FGH - Story,"Isaac's Birth: Genesis 21:1-19
South Sudan Sign Language - Follow God How Story 15",PT7M46S,0:7:46,466.0
432,1EKBJxJEH3k,Isaac's Birth - South Sudan Sign Language - FGH - More Info,"Isaac's Birth: Genesis 21:1-19
South Sudan Sign Language - Follow God How Story 15",PT2M25S,0:2:25,145.0
433,6-Nlu66euZ8,Isaac's Birth - South Sudan Sign Language - FGH - Intro,"Isaac's Birth: Genesis 21:1-19
South Sudan Sign Language - Follow God How Story 15",PT2M28S,0:2:28,148.0
434,B_27ZoKN-Co,Isaac's Birth - South Sudan Sign Language - FGH - Topic,"Isaac's Birth: Genesis 21:1-19
South Sudan Sign Language - Follow God How Story 15",PT11S,0:0:11,11.0
435,kgNJhl4LfSA,"Abraham, Sarah and King Abimelech - South Sudan Sign Language - FGH - Story","Abraham, Sarah and King Abimelech: Genesis 20:1-18
South Sudan Sign Language - Follow God How Story 14",PT9M9S,0:9:9,549.0
436,YtFw-X522zA,"Abraham, Sarah and King Abimelech - South Sudan Sign Language - FGH - Dialogue","Abraham, Sarah and King Abimelech: Genesis 20:1-18
South Sudan Sign Language - Follow God How Story 14",PT10M40S,0:10:40,640.0
437,MDgM0pgN21E,"Abraham, Sarah and King Abimelech - South Sudan Sign Language - FGH - Intro","Abraham, Sarah and King Abimelech: Genesis 20:1-18
South Sudan Sign Language - Follow God How Story 14",PT2M41S,0:2:41,161.0
438,fwL6UqjaIOQ,"Abraham, Sarah and King Abimelech - South Sudan Sign Language - FGH - Topic","Abraham, Sarah and King Abimelech: Genesis 20:1-18
South Sudan Sign Language - Follow God How Story 14",PT15S,0:0:15,15.0
439,x9xZi5Qkx6w,The LORD Destroys Sodom and Gomorrah - South Sudan Sign Language - FGH - Story,"The LORD Destroys Sodom and Gomorrah: Genesis 18:17-33, 19:1-29
South Sudan Sign Language - Follow God How Story 13",PT19M54S,0:19:54,1194.0
440,oafT8m5pMms,The LORD Destroys Sodom and Gomorrah - South Sudan Sign Language - FGH - More Info,"The LORD Destroys Sodom and Gomorrah: Genesis 18:17-33, 19:1-29
South Sudan Sign Language - Follow God How Story 13",PT8M55S,0:8:55,535.0
441,nRNK41CBBwk,The LORD Destroys Sodom and Gomorrah - South Sudan Sign Language - FGH - Dialogue,"The LORD Destroys Sodom and Gomorrah: Genesis 18:17-33, 19:1-29
South Sudan Sign Language - Follow God How Story 13",PT12M46S,0:12:46,766.0
442,aPemwLSLU3I,The LORD Destroys Sodom and Gomorrah - South Sudan Sign Language - FGH - Intro,"The LORD Destroys Sodom and Gomorrah: Genesis 18:17-33, 19:1-29
South Sudan Sign Language - Follow God How Story 13",PT2M22S,0:2:22,142.0
443,A4A_KuIPmAA,The LORD Destroys Sodom and Gomorrah - South Sudan Sign Language - FGH - Topic,"The LORD Destroys Sodom and Gomorrah: Genesis 18:17-33, 19:1-29
South Sudan Sign Language - Follow God How Story 13",PT18S,0:0:18,18.0
444,0eIFYAhx_4U,Three Men Visit Abraham - South Sudan Sign Language - FGH - Dialogue,"Three Men Visit Abraham: Genesis 18:1-16
South Sudan Sign Language - Follow God How Story 12",PT7M36S,0:7:36,456.0
445,hjSHAbIfhSU,Three Men Visit Abraham - South Sudan Sign Language - FGH - Story,"Three Men Visit Abraham: Genesis 18:1-16
South Sudan Sign Language - Follow God How Story 12",PT5M41S,0:5:41,341.0
446,CnhpKkkgmSw,Three Men Visit Abraham - South Sudan Sign Language - FGH - More Info,"Three Men Visit Abraham: Genesis 18:1-16
South Sudan Sign Language - Follow God How Story 12",PT2M38S,0:2:38,158.0
447,oBy5sgSlk50,Three Men Visit Abraham - South Sudan Sign Language - FGH - Intro,"Three Men Visit Abraham: Genesis 18:1-16
South Sudan Sign Language - Follow God How Story 12",PT1M56S,0:1:56,116.0
448,S3VqstuVC60,Three Men Visit Abraham - South Sudan Sign Language - FGH - Topic,"Three Men Visit Abraham: Genesis 18:1-16
South Sudan Sign Language - Follow God How Story 12",PT13S,0:0:13,13.0
449,UbppAxn6If0,"God's Covenant with Abraham, Circumcision - South Sudan Sign Language - FGH - Story","God's Covenant with Abraham, Circumcision: Genesis 17:1-27
South Sudan Sign Language - Follow God How Story 11",PT8M8S,0:8:8,488.0
450,oZpC4cTTMW0,"God's Covenant with Abraham, Circumcision - South Sudan Sign Language - FGH - Dialogue","God's Covenant with Abraham, Circumcision: Genesis 17:1-27
South Sudan Sign Language - Follow God How Story 11",PT6M50S,0:6:50,410.0
451,TAt8UVa2oHw,"God's Covenant with Abraham, Circumcision - South Sudan Sign Language - FGH - Intro","God's Covenant with Abraham, Circumcision: Genesis 17:1-27
South Sudan Sign Language - Follow God How Story 11",PT1M29S,0:1:29,89.0
452,bhNb0m66Yqo,"God's Covenant with Abraham, Circumcision - South Sudan Sign Language - FGH - More Info","God's Covenant with Abraham, Circumcision: Genesis 17:1-27
South Sudan Sign Language - Follow God How Story 11",PT1M48S,0:1:48,108.0
453,Ncv0wjpfddU,"God's Covenant with Abraham, Circumcision - South Sudan Sign Language - FGH - Topic","God's Covenant with Abraham, Circumcision: Genesis 17:1-27
South Sudan Sign Language - Follow God How Story 11",PT17S,0:0:17,17.0
454,sJZwJ-828T0,"Abram, Sarai and Hagar - South Sudan Sign Language - FGH - Dialogue","Abram, Sarai and Hagar: Genesis 16:1-16
South Sudan Sign Language - Follow God How Story 10",PT6M34S,0:6:34,394.0
455,-0AFWwPquww,"Abram, Sarai and Hagar - South Sudan Sign Language - FGH - Story","Abram, Sarai and Hagar: Genesis 16:1-16
South Sudan Sign Language - Follow God How Story 10",PT5M9S,0:5:9,309.0
456,dy9RR7xZg_E,"Abram, Sarai and Hagar - South Sudan Sign Language - FGH - More Info","Abram, Sarai and Hagar: Genesis 16:1-16
South Sudan Sign Language - Follow God How Story 10",PT3M14S,0:3:14,194.0
457,1KmWDkSz9nA,"Abram, Sarai and Hagar - South Sudan Sign Language - FGH - Intro","Abram, Sarai and Hagar: Genesis 16:1-16
South Sudan Sign Language - Follow God How Story 10",PT1M15S,0:1:15,75.0
458,W3dPW71Eh2M,"Abram, Sarai and Hagar - South Sudan Sign Language - FGH - Topic","Abram, Sarai and Hagar: Genesis 16:1-16
South Sudan Sign Language - Follow God How Story 10",PT11S,0:0:11,11.0
459,zPktGj-qGOE,"The LORD'S Covenant with Abram, Land - South Sudan Sign Language - FGH - Story","The LORD'S Covenant with Abram, Land: Genesis 15:1-21
South Sudan Sign Language - Follow God How Story 9",PT7M20S,0:7:20,440.0
460,5Vq5BkVUQD8,"The LORD'S Covenant with Abram, Land - South Sudan Sign Language - FGH - Dialogue","The LORD'S Covenant with Abram, Land: Genesis 15:1-21
South Sudan Sign Language - Follow God How Story 9",PT5M31S,0:5:31,331.0
461,7Y2a2fu8jAU,"The LORD'S Covenant with Abram, Land - South Sudan Sign Language - FGH - More Info","The LORD'S Covenant with Abram, Land: Genesis 15:1-21
South Sudan Sign Language - Follow God How Story 9",PT3M50S,0:3:50,230.0
462,nzLgnpg0AB4,"The LORD'S Covenant with Abram, Land - South Sudan Sign Language - FGH - Intro","The LORD'S Covenant with Abram, Land: Genesis 15:1-21
South Sudan Sign Language - Follow God How Story 9",PT1M29S,0:1:29,89.0
463,U-4XCQ3WIsI,"The LORD'S Covenant with Abram, Land - South Sudan Sign Language - FGH - Topic","The LORD'S Covenant with Abram, Land: Genesis 15:1-21
South Sudan Sign Language - Follow God How Story 9",PT15S,0:0:15,15.0
464,3V8gm_-oXok,Abram Saves Lot - South Sudan Sign Language - FGH - Story,"Abram Saves Lot: Genesis 14:8-24
South Sudan Sign Language - Follow God How Story 8",PT7M34S,0:7:34,454.0
465,SCWOS2nxQQE,Abram Saves Lot - South Sudan Sign Language - FGH - More Info,"Abram Saves Lot: Genesis 14:8-24
South Sudan Sign Language - Follow God How Story 8",PT5M27S,0:5:27,327.0
466,T-tmrAqQ-Ac,Abram Saves Lot - South Sudan Sign Language - FGH - Intro,"Abram Saves Lot: Genesis 14:8-24
South Sudan Sign Language - Follow God How Story 8",PT4M58S,0:4:58,298.0
467,wnyHoUuR62E,Abram Saves Lot - South Sudan Sign Language - FGH - Dialogue,"Abram Saves Lot: Genesis 14:8-24
South Sudan Sign Language - Follow God How Story 8",PT4M3S,0:4:3,243.0
468,xvwPRcc0wsA,Abram Saves Lot - South Sudan Sign Language - FGH - Topic,"Abram Saves Lot: Genesis 14:8-24
South Sudan Sign Language - Follow God How Story 8",PT13S,0:0:13,13.0
469,krc7ATNAMuw,The Lord Calls Abram - South Sudan Sign Language - FGH - Dialogue,"The Lord Calls Abram: Genesis 12, 13
South Sudan Sign Language - Follow God How Story 7",PT22M22S,0:22:22,1342.0
470,97NGQ-GVnVI,The Lord Calls Abram - South Sudan Sign Language - FGH - Story,"The Lord Calls Abram: Genesis 12, 13
South Sudan Sign Language - Follow God How Story 7",PT16M56S,0:16:56,1016.0
471,iLIT_smfGgA,The Lord Calls Abram - South Sudan Sign Language - FGH - More Info,"The Lord Calls Abram: Genesis 12, 13
South Sudan Sign Language - Follow God How Story 7",PT4M43S,0:4:43,283.0
472,tH8rXRx16v0,The Lord Calls Abram - South Sudan Sign Language - FGH - Intro,"The Lord Calls Abram: Genesis 12, 13
South Sudan Sign Language - Follow God How Story 7",PT2M57S,0:2:57,177.0
473,YOLZbwwxL00,The Lord Calls Abram - South Sudan Sign Language - FGH - Topic,"The Lord Calls Abram: Genesis 12, 13
South Sudan Sign Language - Follow God How Story 7",PT13S,0:0:13,13.0
474,lRnBq7SkD_8,Noah's family and the Tower of Babel - South Sudan Sign Language - FGH - Dialogue,"Noah's Family and the Tower of Babel: Genesis 9:18-28, 10:1, 11:1-9
South Sudan Sign Language - Follow God How Story 6",PT12M42S,0:12:42,762.0
475,oDh-Xq-nXcE,Noah's family and the Tower of Babel - South Sudan Sign Language - FGH - More Info,"Noah's Family and the Tower of Babel: Genesis 9:18-28, 10:1, 11:1-9
South Sudan Sign Language - Follow God How Story 6",PT3M28S,0:3:28,208.0
476,HwXJ3kBv_cg,Noah's Family and the Tower of Babel - South Sudan Sign Language - FGH - Story,"Noah's Family and the Tower of Babel: Genesis 9:18-28, 10:1, 11:1-9
South Sudan Sign Language - Follow God How Story 6",PT7M25S,0:7:25,445.0
477,TZY-9_RUGvo,Noah's family and the Tower of Babel - South Sudan Sign Language - FGH - Intro,"Noah's Family and the Tower of Babel: Genesis 9:18-28, 10:1, 11:1-9
South Sudan Sign Language - Follow God How Story 6",PT1M58S,0:1:58,118.0
478,FsKCjI2pwlI,Noah's Family and the Tower of Babel - South Sudan Sign Language - FGH - Topic,"Noah's Family and the Tower of Babel: Genesis 9:18-28, 10:1, 11:1-9
South Sudan Sign Language - Follow God How Story 6",PT18S,0:0:18,18.0
479,UhpsQEiTvKo,Noah and the Flood - South Sudan Sign Language - FGH - Dialogue,"Noah and the Flood: Genesis 6:1-22, 7:1-24, 8:1-22, 9:1-17
South Sudan Sign Language - Follow God How Story 5",PT12M44S,0:12:44,764.0
480,dJOrddF_bOk,Noah and the Flood - South Sudan Sign Language - FGH - More Info,"Noah and the Flood: Genesis 6:1-22, 7:1-24, 8:1-22, 9:1-17
South Sudan Sign Language - Follow God How Story 5",PT7M17S,0:7:17,437.0
481,iAYNAVZzUlk,Noah and the Flood - South Sudan Sign Language - FGH - Story,"Noah and the Flood: Genesis 6:1-22, 7:1-24, 8:1-22, 9:1-17
South Sudan Sign Language - Follow God How Story 5",PT18M14S,0:18:14,1094.0
482,LXB1eqY-WL8,Noah and the Flood - South Sudan Sign Language - FGH - Intro,"Noah and the Flood: Genesis 6:1-22, 7:1-24, 8:1-22, 9:1-17
South Sudan Sign Language - Follow God How Story 5",PT2M48S,0:2:48,168.0
483,3Yw-wnFO_Kw,Noah and the Flood - South Sudan Sign Language - FGH - Topic,"Noah and the Flood: Genesis 6:1-22, 7:1-24, 8:1-22, 9:1-17
South Sudan Sign Language - Follow God How Story 5",PT22S,0:0:22,22.0
484,u4aBXEQflls,Cain and Abel - South Sudan Sign Language - FGH - Dialogue,"Cain and Abel: Genesis 4:1-17, 25-26
South Sudan Sign Language - Follow God How Story 4",PT18M26S,0:18:26,1106.0
485,hKL0LwBnNZA,Cain and Abel - South Sudan Sign Language - FGH - More Info,"Cain and Abel: Genesis 4:1-17, 25-26
South Sudan Sign Language - Follow God How Story 4",PT1M45S,0:1:45,105.0
486,W_GX6zQoDPU,Cain and Abel - South Sudan Sign Language - FGH - Story,"Cain and Abel: Genesis 4:1-17, 25-26
South Sudan Sign Language - Follow God How Story 4",PT7M33S,0:7:33,453.0
487,G859i1mJY94,Cain and Abel - South Sudan Sign Language - FGH - Intro,"Cain and Abel: Genesis 4:1-17, 25-26
South Sudan Sign Language - Follow God How Story 4",PT1M58S,0:1:58,118.0
488,gTfnLxTFjSQ,Cain and Abel - South Sudan Sign Language - FGH - Topic,"Cain and Abel: Genesis 4:1-17, 25-26
South Sudan Sign Language - Follow God How Story 4",PT19S,0:0:19,19.0
489,2qhvRXEpWNM,Man and Woman Disobey God - South Sudan Sign Language - FGH - Dialogue,"Man and Woman Disobey God: Genesis 3
South Sudan Sign Language - Follow God How Story 3",PT17M,0:17:0,1020.0
490,VeFDDzdMrHc,Man and Woman Disobey God - South Sudan Sign Language - FGH - More Info,"Man and Woman Disobey God: Genesis 3
South Sudan Sign Language - Follow God How Story 3",PT1M58S,0:1:58,118.0
491,pGBhgmJZNFI,Man and Woman Disobey God - South Sudan Sign Language - FGH - Story,"Man and Woman Disobey God: Genesis 3
South Sudan Sign Language - Follow God How Story 3",PT8M10S,0:8:10,490.0
492,SaRGiJuc5_4,Man and Woman Disobey God - South Sudan Sign Language - FGH - Intro,"Man and Woman Disobey God: Genesis 3
South Sudan Sign Language - Follow God How Story 3",PT2M30S,0:2:30,150.0
493,QMBaWVxbUQ8,Man and Woman Disobey God - South Sudan Sign Language - FGH - Topic,"Man and Woman Disobey God: Genesis 3
South Sudan Sign Language - Follow God How Story 3",PT12S,0:0:12,12.0
494,jxnH3rqNU7A,God Made Man and Woman - South Sudan Sign Language - FGH - Dialogue,"God Made Man and Woman: Genesis 2: 7-25
South Sudan Sign Language - Follow God How Story 2",PT11M,0:11:0,660.0
495,4NP3D7bHgiY,God Made Man and Woman - South Sudan Sign Language - FGH - More Info,"God Made Man and Woman: Genesis 2: 7-25
South Sudan Sign Language - Follow God How Story 2",PT5M12S,0:5:12,312.0
496,2Pdlz6IDnq0,God Made Man and Woman - South Sudan Sign Language - FGH - Story,"God Made Man and Woman: Genesis 2: 7-25
South Sudan Sign Language - Follow God How Story 2",PT5M,0:5:0,300.0
497,r5HPjaxuo40,God Made Man and Woman - South Sudan Sign Language - FGH - Intro,"God Made Man and Woman: Genesis 2: 7-25
South Sudan Sign Language - Follow God How Story 2",PT4M7S,0:4:7,247.0
498,r8MtfZgwxss,God Made Man and Woman - South Sudan Sign Language - FGH - Topic,"God Made Man and Woman: Genesis 2: 7-25
South Sudan Sign Language - Follow God How Story 2",PT22S,0:0:22,22.0
499,BG-gd4f1tUc,God's Creation - South Sudan Sign Language - FGH - Dialogue,"God's Creation: Genesis 1:1-31, 2:1-3
South Sudan Sign Language - Follow God How Story 1",PT12M3S,0:12:3,723.0
500,dRUw4-y1Nhs,God's Creation - South Sudan Sign Language - FGH - More Info,"God's Creation: Genesis 1:1-31, 2:1-3
South Sudan Sign Language - Follow God How Story 1",PT3M12S,0:3:12,192.0
501,CVfgUmMc3Vw,God's Creation - South Sudan Sign Language - FGH - Story,"God's Creation: Genesis 1:1-31, 2:1-3
South Sudan Sign Language - Follow God How Story 1",PT11M34S,0:11:34,694.0
502,FeqM8mjhQ_g,God's Creation - South Sudan Sign Language - FGH - Intro,"God's Creation: Genesis 1:1-31, 2:1-3
South Sudan Sign Language - Follow God How Story 1",PT2M2S,0:2:2,122.0
503,Lb2c_GbC8HA,God's Creation - South Sudan Sign Language - FGH - Topic,"God's Creation: Genesis 1:1-31, 2:1-3
South Sudan Sign Language - Follow God How Story 1",PT14S,0:0:14,14.0
504,QOSUyan-Fno,General Introduction - Follow God How,FGH Story 0,PT2M23S,0:2:23,143.0
505,7qLauNQhWZ0,Believer's Fellowship - South Sudan Sign Language - KGH - Dialogue,"Believer's Fellowship: Acts 2:42-47
South Sudan Sign Language - Know God How Story 32",PT4M19S,0:4:19,259.0
506,D-PmaXyuPlM,Believer's Fellowship - South Sudan Sign Language - KGH - More Info,"Believer's Fellowship: Acts 2:42-47
South Sudan Sign Language - Know God How Story 32",PT4M10S,0:4:10,250.0
507,gDIaOJ5cIb8,Believer's Fellowship - South Sudan Sign Language - KGH - Story,"Believer's Fellowship: Acts 2:42-47
South Sudan Sign Language - Know God How Story 32",PT2M38S,0:2:38,158.0
508,pw4R_bNYvFQ,Believer's Fellowship - South Sudan Sign Language - KGH -  Intro,"Believer's Fellowship: Acts 2:42-47
South Sudan Sign Language - Know God How Story 32",PT2M36S,0:2:36,156.0
509,WY82OayXqzc,Believer's Fellowship - South Sudan Sign Language - KGH - Topic,"Believer's Fellowship: Acts 2:42-47
South Sudan Sign Language - Know God How Story 32",PT25S,0:0:25,25.0
510,BEJk_UMKjJU,God Sends the Holy Spirit - South Sudan Sign Language - KGH - Dialogue,"God Sends the Holy Spirit: Acts 2:1-41
South Sudan Sign Language - Know God How Story 31",PT13M7S,0:13:7,787.0
511,I80XvPLbTaU,God Sends the Holy Spirit - South Sudan Sign Language - KGH - More Info,"God Sends the Holy Spirit: Acts 2:1-41
South Sudan Sign Language - Know God How Story 31",PT2M21S,0:2:21,141.0
512,bmWcvZWboys,God Sends the Holy Spirit - South Sudan Sign Language - KGH - Story,"God Sends the Holy Spirit: Acts 2:1-41
South Sudan Sign Language - Know God How Story 31",PT11M44S,0:11:44,704.0
513,UOwhFQUV3JY,God Sends the Holy Spirit - South Sudan Sign Language - KGH - Intro,"God Sends the Holy Spirit: Acts 2:1-41
South Sudan Sign Language - Know God How Story 31",PT3M10S,0:3:10,190.0
514,Ph7ErGBaokE,God Sends the Holy Spirit - South Sudan Sign Language - KGH - Topic,"God Sends the Holy Spirit: Acts 2:1-41
South Sudan Sign Language - Know God How Story 31",PT11S,0:0:11,11.0
515,n4kXUf6yfiw,Jesus Commissions the Disciples and Goes to Heaven - South Sudan Sign Language - KGH - Dialogue,"Jesus Commissions the Disciples and Goes to Heaven: Matthew 28:16-20, Acts 1:4-12
South Sudan Sign Language - Know God How Story 30",PT9M29S,0:9:29,569.0
516,Dk3FVtih4f0,Jesus Commissions the Disciples and Goes to Heaven - South Sudan Sign Language - KGH - More Info,"Jesus Commissions the Disciples and Goes to Heaven: Matthew 28:16-20, Acts 1:4-12
South Sudan Sign Language - Know God How Story 30",PT3M41S,0:3:41,221.0
517,-Am-jA1PrZE,Jesus Commissions the Disciples and Goes to Heaven - South Sudan Sign Language - KGH - Story,"Jesus Commissions the Disciples and Goes to Heaven: Matthew 28:16-20, Acts 1:4-12
South Sudan Sign Language - Know God How Story 30",PT7M1S,0:7:1,421.0
518,NWw1SniYf60,Jesus Commissions the Disciples and Goes to Heaven - South Sudan Sign Language - KGH - Intro,"Jesus Commissions the Disciples and Goes to Heaven: Matthew 28:16-20, Acts 1:4-12
South Sudan Sign Language - Know God How Story 30",PT2M17S,0:2:17,137.0
519,j-V5JuxrtZA,Jesus Commissions the Disciples and Goes to Heaven - South Sudan Sign Language - KGH - Topic,"Jesus Commissions the Disciples and Goes to Heaven: Matthew 28:16-20, Acts 1:4-12
South Sudan Sign Language - Know God How Story 30",PT23S,0:0:23,23.0
520,jvMudRR1c6I,Jesus' Resurrection - South Sudan Sign Language - KGH - Dialogue,"Jesus' Resurrection: Matthew 27:62-66
South Sudan Sign Language - Know God How Story 29",PT5M2S,0:5:2,302.0
521,qPwB_ot7N58,Jesus' Resurrection - South Sudan Sign Language - KGH - More Info,"Jesus' Resurrection: Matthew 27:62-66
South Sudan Sign Language - Know God How Story 29",PT3M25S,0:3:25,205.0
522,UtZz9cX0J48,Jesus' Resurrection - South Sudan Sign Language - KGH - Story,"Jesus' Resurrection: Matthew 27:62-66
South Sudan Sign Language - Know God How Story 29",PT5M27S,0:5:27,327.0
523,OqIiEAfeSEA,Jesus' Resurrection - South Sudan Sign Language - KGH - Intro,"Jesus' Resurrection: Matthew 27:62-66
South Sudan Sign Language - Know God How Story 29",PT8M12S,0:8:12,492.0
524,XJYC6oC6RIY,Jesus' Resurrection - South Sudan Sign Language - KGH - Topic,"Jesus' Resurrection: Matthew 27:62-66
South Sudan Sign Language - Know God How Story 29",PT24S,0:0:24,24.0
525,grfR4h88lY8,Jesus is Crucified - South Sudan Sign Language - KGH - Dialogue,"Jesus is Crucified: Matthew 27:31-43, Luke 23:34,39-43, Matthew 27:45-54, John 19:31-42
South Sudan Sign Language - Know God How Story 28",PT15M59S,0:15:59,959.0
526,zuGvOkTez1o,Jesus is Crucified - South Sudan Sign Language - KGH - More Info,"Jesus is Crucified: Matthew 27:31-43, Luke 23:34,39-43, Matthew 27:45-54, John 19:31-42
South Sudan Sign Language - Know God How Story 28",PT7M42S,0:7:42,462.0
527,KRa9nRM-F1k,Jesus is Crucified - South Sudan Sign Language - KGH - Story,"Jesus is Crucified: Matthew 27:31-43, Luke 23:34,39-43, Matthew 27:45-54, John 19:31-42
South Sudan Sign Language - Know God How Story 28",PT17M8S,0:17:8,1028.0
528,adBG_pUPZno,Jesus is Crucified - South Sudan Sign Language - KGH - Intro,"Jesus is Crucified: Matthew 27:31-43, Luke 23:34,39-43, Matthew 27:45-54, John 19:31-42
South Sudan Sign Language - Know God How Story 28",PT3M13S,0:3:13,193.0
529,rUTmxjt0GFQ,Jesus is Crucified - South Sudan Sign Language - KGH - Topic,"Jesus is Crucified: Matthew 27:31-43, Luke 23:34,39-43, Matthew 27:45-54, John 19:31-42
South Sudan Sign Language - Know God How Story 28",PT13S,0:0:13,13.0
530,sHve3New2tw,Pilate and Herod Question Jesus - South Sudan Sign Language - KGH - Dialogue,"Pilate and Herod Question Jesus: Luke 23:1-16, Matthew 27:15-3
South Sudan Sign Language - Know God How Story 27",PT20M28S,0:20:28,1228.0
531,U9Wk7sO6iIo,Pilate and Herod Question Jesus - South Sudan Sign Language - KGH - More Info,"Pilate and Herod Question Jesus: Luke 23:1-16, Matthew 27:15-31
South Sudan Sign Language - Know God How Story 27",PT3M29S,0:3:29,209.0
532,X_qIAu5IbVg,Pilate and Herod Question Jesus - South Sudan Sign Language - KGH - Story,"Pilate and Herod Question Jesus: Luke 23:1-16, Matthew 27:15-31
South Sudan Sign Language - Know God How Story 27",PT13M1S,0:13:1,781.0
533,L9SM2VyWlIM,Pilate and Herod Question Jesus - South Sudan Sign Language - KGH - Intro,"Pilate and Herod Question Jesus: Luke 23:1-16, Matthew 27:15-31
South Sudan Sign Language - Know God How Story 27",PT7M11S,0:7:11,431.0
534,1Z7EqyXLRDM,Pilate and Herod Question Jesus - South Sudan Sign Language - KGH - Topic,"Pilate and Herod Question Jesus: Luke 23:1-16, Matthew 27:15-31
South Sudan Sign Language - Know God How Story 27",PT19S,0:0:19,19.0
535,zau3eX1tNVA,Jewish Leaders Question Jesus - South Sudan Sign Language - KGH - Dialogue,"Jewish Leaders Question Jesus: Matthew 26:47-75, 27:1-5
South Sudan Sign Language - Know God How Story 26",PT9M50S,0:9:50,590.0
536,0J1GAtbtxj8,Jewish Leaders Question Jesus - South Sudan Sign Language - KGH - More Info,"Jewish Leaders Question Jesus: Matthew 26:47-75, 27:1-5
South Sudan Sign Language - Know God How Story 26",PT1M48S,0:1:48,108.0
537,j7Nz3hfKVHc,Jewish Leaders Question Jesus - South Sudan Sign Language - KGH - Story,"Jewish Leaders Question Jesus: Matthew 26:47-75, 27:1-5
South Sudan Sign Language - Know God How Story 26",PT12M7S,0:12:7,727.0
538,hzji1V2KIAM,Jewish Leaders Question Jesus - South Sudan Sign Language - KGH - Intro,"Jewish Leaders Question Jesus: Matthew 26:47-75, 27:1-5
South Sudan Sign Language - Know God How Story 26",PT2M23S,0:2:23,143.0
539,hZ1Cq-KMb98,Jewish Leaders Question Jesus - South Sudan Sign Language - KGH - Topic,"Jewish Leaders Question Jesus: Matthew 26:47-75, 27:1-5
South Sudan Sign Language - Know God How Story 26",PT19S,0:0:19,19.0
