,YouTubeID,Title,Description,Duration,Duration_HHMMSS,Duration_Seconds
359,G7YTtOWtwLo,Dialogue - Three Men Refuse to Worship the Tall Gold Statue - Nigerian Sign Language,"Three Men Refuse to Worship the Tall Gold Statue - Daniel 3:1-30
Nigerian Sign Language - CBT 036, FGH 036",PT8M27S,0:8:27,507.0
360,HZfllyM4aso,More Information - Three Men Refuse to Worship the Tall Gold Statue - Nigerian Sign Language,"Three Men Refuse to Worship the Tall Gold Statue - Daniel 3:1-30
Nigerian Sign Language - CBT 036, FGH 036",PT2M43S,0:2:43,163.0
361,_oCPN_7EZj4,Story - Three Men Refuse to Worship the Tall Gold Statue - Nigerian Sign Language,"Three Men Refuse to Worship the Tall Gold Statue - Daniel 3:1-30
Nigerian Sign Language - CBT 036, FGH 036",PT12M57S,0:12:57,777.0
362,V9iZd-3mSCs,Introduction - Three Men Refuse to Worship the Tall Gold Statue - Nigerian Sign Language,"Three Men Refuse to Worship the Tall Gold Statue - Daniel 3:1-30
Nigerian Sign Language - CBT 036, FGH 036",PT5M29S,0:5:29,329.0
363,DwWCXbD4NoM,Topic - Three Men Refuse to Worship the Tall Gold Statue - Nigerian Sign Language,"Three Men Refuse to Worship the Tall Gold Statue - Daniel 3:1-30
Nigerian Sign Language - CBT 036, FGH 036",PT32S,0:0:32,32.0
364,wdGigVAsv_Y,More Information - God Promises a Saviour - Nigerian Sign Language,"God Promises a Saviour - Micah 1:1, 5:2; Isaiah 7:14, 53:2-12
Nigerian Sign Language - CBT 035, KGH 012, FGH 035",PT9M57S,0:9:57,597.0
365,LCmScZMldeY,Story - God Promises a Saviour - Nigerian Sign Language,"God Promises a Saviour - Micah 1:1, 5:2; Isaiah 7:14, 53:2-12
Nigerian Sign Language - CBT 035, KGH 012, FGH 035",PT5M56S,0:5:56,356.0
366,XWP7Qy7JZhU,Introduction - God Promises a Saviour - Nigerian Sign Language,"God Promises a Saviour - Micah 1:1, 5:2; Isaiah 7:14, 53:2-12
Nigerian Sign Language - CBT 035, KGH 012, FGH 035",PT9M23S,0:9:23,563.0
367,bWBXVbAFZOg,Topic - God Promises a Saviour - Nigerian Sign Language,"God Promises a Saviour - Micah 1:1, 5:2; Isaiah 7:14, 53:2-12
Nigerian Sign Language - CBT 035, KGH 012, FGH 035",PT14S,0:0:14,14.0
368,5yJ-gaCvZWI,Dialogue - God's Angelic Army Protects Elisha - Nigerian Sign Language,"God's Angelic Army Protects Elisha - 2 Kings 6:8-23
Nigerian Sign Language - CBT 034, FGH 034",PT2M49S,0:2:49,169.0
369,MawmL9ohucY,More Information - God's Angelic Army Protects Elisha - Nigerian Sign Language,"God's Angelic Army Protects Elisha - 2 Kings 6:8-23
Nigerian Sign Language - CBT 034, FGH 034",PT1M40S,0:1:40,100.0
370,VOf2INd8V8Y,Story - God's Angelic Army Protects Elisha - Nigerian Sign Language,"God's Angelic Army Protects Elisha - 2 Kings 6:8-23
Nigerian Sign Language - CBT 034, FGH 034",PT9M16S,0:9:16,556.0
371,FeU6dfM_DvA,Introduction - God's Angelic Army Protects Elisha - Nigerian Sign Language,"God's Angelic Army Protects Elisha - 2 Kings 6:8-23
Nigerian Sign Language - CBT 034, FGH 034",PT10M43S,0:10:43,643.0
372,Ueyty60omMg,Topic - God's Angelic Army Protects Elisha - Nigerian Sign Language,"God's Angelic Army Protects Elisha - 2 Kings 6:8-23
Nigerian Sign Language - CBT 034, FGH 034",PT25S,0:0:25,25.0
373,CKzyPMbB5EA,Dialogue - David and Bathsheba - Nigerian Sign Language,"David and Bathsheba - 2 Samuel 11:1-27, 12:1-25
Nigerian Sign Language - CBT 033, KGH 011, FGH 033",PT10M1S,0:10:1,601.0
374,qu1I_Pn9JH0,More Information - David and Bathsheba - Nigerian Sign Language,"David and Bathsheba - 2 Samuel 11:1-27, 12:1-25
Nigerian Sign Language - CBT 033, KGH 011, FGH 033",PT4M14S,0:4:14,254.0
375,Oal1VUJkc3U,Introduction - David and Bathsheba - Nigerian Sign Language,"David and Bathsheba - 2 Samuel 11:1-27, 12:1-25
Nigerian Sign Language - CBT 033, KGH 011, FGH 033",PT25M,0:25:0,1500.0
376,8SSfvBTDYJU,Introduction - David and Bathsheba - Nigerian Sign Language,"David and Bathsheba - 2 Samuel 11:1-27, 12:1-25
Nigerian Sign Language - CBT 033, KGH 011, FGH 033",PT3M34S,0:3:34,214.0
377,R2b6Tcn58XQ,Topic - David and Bathsheba - Nigerian Sign Language,"David and Bathsheba - 2 Samuel 11:1-27, 12:1-25
Nigerian Sign Language - CBT 033, KGH 011, FGH 033",PT24S,0:0:24,24.0
378,CSsew9OvnAY,Dialogue - David Defeats Goliath - Nigerian Sign Language,"David Defeats Goliath - 1 Samuel 17:1-58
Nigerian Sign Language - CBT 032, FGH 032",PT10M42S,0:10:42,642.0
379,dufnQAPLjcg,More Information - David Defeats Goliath - Nigerian Sign Language,"David Defeats Goliath - 1 Samuel 17:1-58
Nigerian Sign Language - CBT 032, FGH 032",PT5M48S,0:5:48,348.0
380,mR0kcmql7z4,Story - David Defeats Goliath - Nigerian Sign Language,"David Defeats Goliath - 1 Samuel 17:1-58
Nigerian Sign Language - CBT 032, FGH 032",PT27M9S,0:27:9,1629.0
381,UlzjagiMJEY,Introduction - David Defeats Goliath - Nigerian Sign Language,"David Defeats Goliath - 1 Samuel 17:1-58
Nigerian Sign Language - CBT 032, FGH 032",PT5M47S,0:5:47,347.0
382,1jlLtRXu5Tg,Topic - David Defeats Goliath - Nigerian Sign Language,"David Defeats Goliath - 1 Samuel 17:1-58
Nigerian Sign Language - CBT 032, FGH 032",PT20S,0:0:20,20.0
383,MpKkgDRPsGo,Dialogue - Samuel Anoints David as King - Nigerian Sign Langauge,"Samuel Anoints David as King - 1 Samuel 16:1-13
Nigerian Sign Language - CBT 031, FGH 031",PT6M51S,0:6:51,411.0
384,b05wHrdOI1k,More Information - Samuel Anoints David as King - Nigerian Sign Langauge,"Samuel Anoints David as King - 1 Samuel 16:1-13
Nigerian Sign Language - CBT 031, FGH 031",PT4M33S,0:4:33,273.0
385,FaP-FNdF3j4,Story - Samuel Anoints David as King - Nigerian Sign Langauge,"Samuel Anoints David as King - 1 Samuel 16:1-13
Nigerian Sign Language - CBT 031, FGH 031",PT7M49S,0:7:49,469.0
386,6CZ3Vlk8FcU,Introduction - Samuel Anoints David as King - Nigerian Sign Langauge,"Samuel Anoints David as King - 1 Samuel 16:1-13
Nigerian Sign Language - CBT 031, FGH 031",PT4M57S,0:4:57,297.0
387,nYz5w4-bbBk,Topic - Samuel Anoints David as King - Nigerian Sign Langauge,"Samuel Anoints David as King - 1 Samuel 16:1-13
Nigerian Sign Language - CBT 031, FGH 031",PT22S,0:0:22,22.0
388,4MnR2Aza0_4,Dialogue - The Lord Calls Samuel - Nigerian Sign Language,"The Lord Calls Samuel - 1 Samuel 1:1-28, 2:1-25, 3:1-20
Nigerian Sign Language - CBT 030, FGH 030",PT13M24S,0:13:24,804.0
389,yLKn5T6SoU4,More Information - The Lord Calls Samuel - Nigerian Sign Language,"The Lord Calls Samuel - 1 Samuel 1:1-28, 2:1-25, 3:1-20
Nigerian Sign Language - CBT 030, FGH 030",PT1M27S,0:1:27,87.0
390,BcQzeiS-idI,Story - The Lord Calls Samuel - Nigerian Sign Language,"The Lord Calls Samuel - 1 Samuel 1:1-28, 2:1-25, 3:1-20
Nigerian Sign Language - CBT 030, FGH 030",PT31M14S,0:31:14,1874.0
391,g5vmH9ZyC9Y,Introduction - The Lord Calls Samuel - Nigerian Sign Language,"The Lord Calls Samuel - 1 Samuel 1:1-28, 2:1-25, 3:1-20
Nigerian Sign Language - CBT 030, FGH 030",PT5M27S,0:5:27,327.0
392,pcbWXbKKklY,Topic - The Lord Calls Samuel - Nigerian Sign Language,"The Lord Calls Samuel - 1 Samuel 1:1-28, 2:1-25, 3:1-20
Nigerian Sign Language - CBT 030, FGH 030",PT18S,0:0:18,18.0
393,_MVRfqMAXcU,Dialogue - Achan's Sin and Israelites Defeat Ai - Nigerian Sign Langauge,"Achan's Sin and Israelites Defeat Ai - Joshua 7:2-24, 8:1-29
Nigerian Sign Language - CBT 029, FGH 029",PT7M55S,0:7:55,475.0
394,MRPdXFA9xAM,More Information - Achan's Sin and Israelites Defeat Ai - Nigerian Sign Langauge,"Achan's Sin and Israelites Defeat Ai - Joshua 7:2-24, 8:1-29
Nigerian Sign Language - CBT 029, FGH 029",PT5M23S,0:5:23,323.0
395,93bs9saz0Uw,Story - Achan's Sin and Israelites Defeat Ai - Nigerian Sign Langauge,"Achan's Sin and Israelites Defeat Ai - Joshua 7:2-24, 8:1-29
Nigerian Sign Language - CBT 029, FGH 029",PT26M56S,0:26:56,1616.0
396,LMiotYzoJdQ,Introduction - Achan's Sin and Israelites Defeat Ai - Nigerian Sign Langauge,"Achan's Sin and Israelites Defeat Ai - Joshua 7:2-24, 8:1-29
Nigerian Sign Language - CBT 029, FGH 029",PT3M54S,0:3:54,234.0
397,e2tzgzLVL5o,Topic - Achan's Sin and Israelites Defeat Ai - Nigerian Sign Langauge,"Achan's Sin and Israelites Defeat Ai - Joshua 7:2-24, 8:1-29
Nigerian Sign Language - CBT 029, FGH 029",PT27S,0:0:27,27.0
398,8kb7BvP-b7Y,Dialogue - Israelites Capture the City of Jericho - Nigerian Sign Language,"Israelites Capture the City of Jericho - Joshua 6:1-27, 7:1
Nigerian Sign Language - CBT 028, FGH 028",PT5M26S,0:5:26,326.0
399,72lDI6INW3g,More Information - Israelites Capture the City of Jericho - Nigerian Sign Language,"Israelites Capture the City of Jericho - Joshua 6:1-27, 7:1
Nigerian Sign Language - CBT 028, FGH 028",PT5M9S,0:5:9,309.0
400,cdlYlo-qg_U,Story - Israelites Capture the City of Jericho - Nigerian Sign Language,"Israelites Capture the City of Jericho - Joshua 6:1-27, 7:1
Nigerian Sign Language - CBT 028, FGH 028",PT15M39S,0:15:39,939.0
401,Cw2hQsTukBA,Introduction - Israelites Capture the City of Jericho - Nigerian Sign Language,"Israelites Capture the City of Jericho - Joshua 6:1-27, 7:1
Nigerian Sign Language - CBT 028, FGH 028",PT4M24S,0:4:24,264.0
402,iG6D2mt8VM4,Topic - Israelites Capture the City of Jericho - Nigerian Sign Language,"Israelites Capture the City of Jericho - Joshua 6:1-27, 7:1
Nigerian Sign Language - CBT 028, FGH 028",PT25S,0:0:25,25.0
403,wwPdf4gV3vg,Dialogue - Moses Sends 12 Men to Spy Cannan - Nigerian Sign Language,"Moses Sends 12 Men to Spy Cannan - Numbers 13:1-33, 14:1-45
Nigerian Sign Language - CBT 027, FGH 027",PT7M38S,0:7:38,458.0
404,0Ex-TeD2MZs,More Information - Moses Sends 12 Men to Spy Cannan - Nigerian Sign Language,"Moses Sends 12 Men to Spy Cannan - Numbers 13:1-33, 14:1-45
Nigerian Sign Language - CBT 027, FGH 027",PT11M16S,0:11:16,676.0
405,gA_3iFJAUH8,Story - Moses Sends 12 Men to Spy Cannan - Nigerian Sign Language,"Moses Sends 12 Men to Spy Cannan - Numbers 13:1-33, 14:1-45
Nigerian Sign Language - CBT 027, FGH 027",PT21M4S,0:21:4,1264.0
406,ZogLoWi1hLk,Introduction - Moses Sends 12 Men to Spy Cannan - Nigerian Sign Language,"Moses Sends 12 Men to Spy Cannan - Numbers 13:1-33, 14:1-45
Nigerian Sign Language - CBT 027, FGH 027",PT2M14S,0:2:14,134.0
407,Z2HFCZoirEE,Topic - Moses Sends 12 Men to Spy Cannan - Nigerian Sign Language,"Moses Sends 12 Men to Spy Cannan - Numbers 13:1-33, 14:1-45
Nigerian Sign Language - CBT 027, FGH 027",PT22S,0:0:22,22.0
408,eGm36aNowiI,Dialogue - Miriam & Aaron Criticize Moses - Nigerian Sign Langauge,"Miriam & Aaron Criticize Moses - Numbers 12:1-16
Nigerian Sign Langauge - CBT 026, FGH 026",PT7M36S,0:7:36,456.0
409,OhMMilOGVrk,More Information - Miriam & Aaron Criticize Moses - Nigerian Sign Langauge,"Miriam & Aaron Criticize Moses - Numbers 12:1-16
Nigerian Sign Langauge - CBT 026, FGH 026",PT5M37S,0:5:37,337.0
410,KyrVIwfhm74,Story - Miriam & Aaron Criticize Moses - Nigerian Sign Langauge,"Miriam & Aaron Criticize Moses - Numbers 12:1-16
Nigerian Sign Langauge - CBT 026, FGH 026",PT5M25S,0:5:25,325.0
411,KYuhmQ5PDPk,Introduction - Miriam & Aaron Criticize Moses - Nigerian Sign Langauge,"Miriam & Aaron Criticize Moses - Numbers 12:1-16
Nigerian Sign Langauge - CBT 026, FGH 026",PT6M29S,0:6:29,389.0
412,XKl_x1QemaQ,Topic - Miriam & Aaron Criticize Moses - Nigerian Sign Langauge,"Miriam & Aaron Criticize Moses - Numbers 12:1-16
Nigerian Sign Langauge - CBT 026, FGH 026",PT27S,0:0:27,27.0
413,sUDn8bAU90A,More Information - Instructions for Sacrifices - Nigerian Sign Langauge,"Instructions for Sacrifices - Leviticus 1:1-17
Nigerian Sign Langauge - CBT 025, FGH 025",PT2M50S,0:2:50,170.0
414,1K8J8tvrFVw,Story - Instructions for Sacrifices - Nigerian Sign Langauge,"Instructions for Sacrifices - Leviticus 1:1-17
Nigerian Sign Langauge - CBT 025, FGH 025",PT7M47S,0:7:47,467.0
415,ttXIISD-gCc,Introduction - Instructions for Sacrifices - Nigerian Sign Langauge,"Instructions for Sacrifices - Leviticus 1:1-17
Nigerian Sign Langauge - CBT 025, FGH 025",PT3M27S,0:3:27,207.0
416,2Hr1y5Tqho8,Topic - Instructions for Sacrifices - Nigerian Sign Langauge,"Instructions for Sacrifices - Leviticus 1:1-17
Nigerian Sign Langauge - CBT 025, FGH 025",PT18S,0:0:18,18.0
417,m3o_4SDjNJw,Dialogue - Israelites Make a Golden Calf - Nigerian Sign Language,"Israelites Make a Golden Calf - Exodus 24:12-18; 32:1-35
Nigerian Sign Language - CBT 024, FGH 024",PT10M35S,0:10:35,635.0
418,VmIJcFy-dFI,More Information - Israelites Make a Golden Calf - Nigerian Sign Language,"Israelites Make a Golden Calf - Exodus 24:12-18; 32:1-35
Nigerian Sign Language - CBT 024, FGH 024",PT9M19S,0:9:19,559.0
419,mSkGzJH3Zzg,Story - Israelites Make a Golden Calf - Nigerian Sign Language,"Israelites Make a Golden Calf - Exodus 24:12-18; 32:1-35
Nigerian Sign Language - CBT 024, FGH 024",PT17M39S,0:17:39,1059.0
420,avEIIpn0BSM,Introduction - Israelites Make a Golden Calf - Nigerian Sign Language,"Israelites Make a Golden Calf - Exodus 24:12-18; 32:1-35
Nigerian Sign Language - CBT 024, FGH 024",PT1M34S,0:1:34,94.0
421,XB9eQOxvju4,Topic - Israelites Make a Golden Calf - Nigerian Sign Language,"Israelites Make a Golden Calf - Exodus 24:12-18; 32:1-35
Nigerian Sign Language - CBT 024, FGH 024",PT24S,0:0:24,24.0
422,dpPOFg1x5Rs,Dialogue - The Ten Commandments - Nigerian Sign Language,"The Ten Commandments - Exodus 19:1-25, 20:1-20
Nigerian Sign Language - CBT 023, KGH 010, FGH 023",PT6M20S,0:6:20,380.0
423,V0KYd1rb8BE,More Information - The Ten Commandments - Nigerian Sign Language,"The Ten Commandments - Exodus 19:1-25, 20:1-20
Nigerian Sign Language - CBT 023, KGH 010, FGH 023",PT6M45S,0:6:45,405.0
424,wfiDl0yr0Pk,Story - The Ten Commandments - Nigerian Sign Language,"The Ten Commandments - Exodus 19:1-25, 20:1-20
Nigerian Sign Language - CBT 023, KGH 010, FGH 023",PT14M15S,0:14:15,855.0
425,1ICVZlmTWR8,Introduction - The Ten Commandments - Nigerian Sign Language,"The Ten Commandments - Exodus 19:1-25, 20:1-20
Nigerian Sign Language - CBT 023, KGH 010, FGH 023",PT2M42S,0:2:42,162.0
426,5E9x-GKQ23w,Topic - The Ten Commandments - Nigerian Sign Language,"The Ten Commandments - Exodus 19:1-25, 20:1-20
Nigerian Sign Language - CBT 023, KGH 010, FGH 023",PT16S,0:0:16,16.0
427,TKF0kLVT1gI,Dialogue - God Provides Food and Water to the Israelites - Nigerian Sign Language,"God Provides Food and Water to the Israelites - Exodus 15:22-27, 16:1-35
Nigerian Sign Language - CBT 022, FGH 022",PT12M36S,0:12:36,756.0
428,4BdI2pL91eQ,More Information - God Provides Food and Water to the Israelites - Nigerian Sign Language,"God Provides Food and Water to the Israelites - Exodus 15:22-27, 16:1-35
Nigerian Sign Language - CBT 022, FGH 022",PT14M25S,0:14:25,865.0
429,y8BoGzzpJiQ,Story - God Provides Food and Water to the Israelites - Nigerian Sign Language,"God Provides Food and Water to the Israelites - Exodus 15:22-27, 16:1-35
Nigerian Sign Language - CBT 022, FGH 022",PT14M45S,0:14:45,885.0
430,dDmmadoMbME,Introduction - God Provides Food and Water to the Israelites - Nigerian Sign Language,"God Provides Food and Water to the Israelites - Exodus 15:22-27, 16:1-35
Nigerian Sign Language - CBT 022, FGH 022",PT3M8S,0:3:8,188.0
431,mSQ5Qq2r38U,Topic - God Provides Food and Water to the Israelites - Nigerian Sign Language,"God Provides Food and Water to the Israelites - Exodus 15:22-27, 16:1-35
Nigerian Sign Language - CBT 022, FGH 022",PT24S,0:0:24,24.0
432,h2P_C3FGbGE,Dialogue - Israelites Crossing the Red Sea - Nigerian Sign Language,"Israelites Crossing the Red Sea - Exodus 13:17-22, 14:1-31
Nigerian Sign Language - CBT 021, FGH 021",PT7M35S,0:7:35,455.0
433,9UEv6UapCa0,More Information - Israelites Crossing the Red Sea - Nigerian Sign Language,"Israelites Crossing the Red Sea - Exodus 13:17-22, 14:1-31
Nigerian Sign Language - CBT 021, FGH 021",PT9M39S,0:9:39,579.0
434,v_LIptOTyyE,Story - Israelites Crossing the Red Sea - Nigerian Sign Language,"Israelites Crossing the Red Sea - Exodus 13:17-22, 14:1-31
Nigerian Sign Language - CBT 021, FGH 021",PT15M17S,0:15:17,917.0
435,jc1jlDW5zIU,Introduction - Israelites Crossing the Red Sea - Nigerian Sign Language,"Israelites Crossing the Red Sea - Exodus 13:17-22, 14:1-31
Nigerian Sign Language - CBT 021, FGH 021",PT2M10S,0:2:10,130.0
436,HTPZPoZl8Lc,Topic - Israelites Crossing the Red Sea - Nigerian Sign Language,"Israelites Crossing the Red Sea - Exodus 13:17-22, 14:1-31
Nigerian Sign Language - CBT 021, FGH 021",PT16S,0:0:16,16.0
437,bg6dppxe-Tw,Dialogue - God Saves the Israelites from Egypt - Nigerian Sign Language,"God Saves the Israelites from Egypt - Exodus 12:1-40
Nigerian Sign Language - CBT 020, KGH 009, FGH 020",PT6M22S,0:6:22,382.0
438,hpZxBiEM1IU,More Information - God Saves the Israelites from Egypt - Nigerian Sign Language,"God Saves the Israelites from Egypt - Exodus 12:1-40
Nigerian Sign Language - CBT 020, KGH 009, FGH 020",PT3M57S,0:3:57,237.0
439,eNfwK0lXt-k,Story - God Saves the Israelites from Egypt - Nigerian Sign Language,"God Saves the Israelites from Egypt - Exodus 12:1-40
Nigerian Sign Language - CBT 020, KGH 009, FGH 020",PT23M38S,0:23:38,1418.0
440,Is1Dk7cSO8s,Introduction - God Saves the Israelites from Egypt - Nigerian Sign Language,"God Saves the Israelites from Egypt - Exodus 12:1-40
Nigerian Sign Language - CBT 020, KGH 009, FGH 020",PT2M18S,0:2:18,138.0
441,vsfg9oSQzXU,Topic - God Saves the Israelites from Egypt - Nigerian Sign Language,"God Saves the Israelites from Egypt - Exodus 12:1-40
Nigerian Sign Language - CBT 020, KGH 009, FGH 020",PT18S,0:0:18,18.0
442,yVvnZZQrdvw,Topic - Lord Calls Moses - Nigerian Sign Language,"Lord Calls Moses - Exodus 3:1-22, 4:1-20
Nigerian Sign Language - CBT 019, KGH 008, FGH 019",PT9M29S,0:9:29,569.0
443,vaITqu4dzqE,Topic - Lord Calls Moses - Nigerian Sign Language,"Lord Calls Moses - Exodus 3:1-22, 4:1-20
Nigerian Sign Language - CBT 019, KGH 008, FGH 019",PT43S,0:0:43,43.0
444,KJl8c6wcZ7M,Story - Lord Calls Moses - Nigerian Sign Language,"Lord Calls Moses - Exodus 3:1-22, 4:1-20
Nigerian Sign Language - CBT 019, KGH 008, FGH 019",PT23M15S,0:23:15,1395.0
445,r9odshRKeL8,Introduction - Lord Calls Moses - Nigerian Sign Language,"Lord Calls Moses - Exodus 3:1-22, 4:1-20
Nigerian Sign Language - CBT 019, KGH 008, FGH 019",PT10M5S,0:10:5,605.0
446,efaSKPiVG30,Topic - Lord Calls Moses - Nigerian Sign Language,"Lord Calls Moses - Exodus 3:1-22, 4:1-20
Nigerian Sign Language - CBT 019, KGH 008, FGH 019",PT18S,0:0:18,18.0
447,oKbmmJKvk-c,Dialogue - Joseph Resists Temptation - Nigerian Sign Language,"Joseph Resists Temptation - Genesis 39:1-23
Nigerian Sign Language - CBT 018, FGH 018",PT6M53S,0:6:53,413.0
448,wxukEuYO2k8,Story - Joseph Resists Temptation - Nigerian Sign Language,"Joseph Resists Temptation - Genesis 39:1-23
Nigerian Sign Language - CBT 018, FGH 018",PT8M37S,0:8:37,517.0
449,6HmNamzp6sQ,Introduction - Joseph Resists Temptation - Nigerian Sign Language,"Joseph Resists Temptation - Genesis 39:1-23
Nigerian Sign Language - CBT 018, FGH 018",PT2M42S,0:2:42,162.0
450,5zpTSUhcjI8,Topic - Joseph Resists Temptation - Nigerian Sign Language,"Joseph Resists Temptation - Genesis 39:1-23
Nigerian Sign Language - CBT 018, FGH 018",PT18S,0:0:18,18.0
451,9XMN9_6IdA8,Dialogue - Joseph's Brothers Betray Him - Nigerian Sign Language,"Joseph's Brothers Betray Him - Genesis 37:1-36
Nigerian Sign Language - CBT 017, FGH 017",PT13M26S,0:13:26,806.0
452,BqjWgv8Q8QU,More Information - Joseph's Brothers Betray Him - Nigerian Sign Language,"Joseph's Brothers Betray Him - Genesis 37:1-36
Nigerian Sign Language - CBT 017, FGH 017",PT9M25S,0:9:25,565.0
453,tirt0sHQUNM,Story - Joseph's Brothers Betray Him - Nigerian Sign Language,"Joseph's Brothers Betray Him - Genesis 37:1-36
Nigerian Sign Language - CBT 017, FGH 017",PT16M31S,0:16:31,991.0
454,sRyQaA9CXIg,Introduction - Joseph's Brothers Betray Him - Nigerian Sign Language,"Joseph's Brothers Betray Him - Genesis 37:1-36
Nigerian Sign Language - CBT 017, FGH 017",PT4M37S,0:4:37,277.0
455,SEAq1A4wVIA,Topic - Joseph's Brothers Betray Him - Nigerian Sign Language,"Joseph's Brothers Betray Him - Genesis 37:1-36
Nigerian Sign Language - CBT 017, FGH 017",PT21S,0:0:21,21.0
456,UUZNV88Z3hA,Dialogue - God Tests Abraham - Nigerian Sign Language,"God Tests Abraham - Genesis 22:1-19
Nigerian Sign Language - CBT 016, KGH 007, FGH 016",PT7M3S,0:7:3,423.0
457,1GzTjhxljQU,More Information - God Tests Abraham - Nigerian Sign Language,"God Tests Abraham - Genesis 22:1-19
Nigerian Sign Language - CBT 016, KGH 007, FGH 016",PT4M14S,0:4:14,254.0
458,ms0ZFsPZ6jg,Story - God Tests Abraham - Nigerian Sign Language,"God Tests Abraham - Genesis 22:1-19
Nigerian Sign Language - CBT 016, KGH 007, FGH 016",PT4M14S,0:4:14,254.0
459,YNwWo4LXsgc,Introduction - God Tests Abraham - Nigerian Sign Language,"God Tests Abraham - Genesis 22:1-19
Nigerian Sign Language - CBT 016, KGH 007, FGH 016",PT2M10S,0:2:10,130.0
460,j4PUZyZXYcs,Topic - God Tests Abraham - Nigerian Sign Language,"God Tests Abraham - Genesis 22:1-19
Nigerian Sign Language - CBT 016, KGH 007, FGH 016",PT18S,0:0:18,18.0
461,A7VjKL0Rm7o,Dialogue - Isaac's Birth - Nigerian Sign Language,"Isaac's Birth - Genesis 21:1-21
Nigerian Sign Language - CBT 015, FGH 015",PT11M44S,0:11:44,704.0
462,ybVT7COuBUQ,More Information - Isaac's Birth - Nigerian Sign Language,"Isaac's Birth - Genesis 21:1-21
Nigerian Sign Language - CBT 015, FGH 015",PT5M34S,0:5:34,334.0
463,9WX3eZQcFN0,Story - Isaac's Birth - Nigerian Sign Language,"Isaac's Birth - Genesis 21:1-21
Nigerian Sign Language - CBT 015, FGH 015",PT8M1S,0:8:1,481.0
464,1jpUBiihqhk,Introduction - Isaac's Birth - Nigerian Sign Language,"Isaac's Birth - Genesis 21:1-21
Nigerian Sign Language - CBT 015, FGH 015",PT2M20S,0:2:20,140.0
465,YLO9Y-3cA3o,Topic - Isaac's Birth - Nigerian Sign Language,"Isaac's Birth - Genesis 21:1-21
Nigerian Sign Language - CBT 015, FGH 015",PT16S,0:0:16,16.0
466,PEg3JcAxXbo,"Dialogue - Abraham, Sarah and King Abimelech - Nigerian Sign Language","Abraham, Sarah and King Abimelech - Genesis 20:1-17
Nigerian Sign Language - CBT 014, FGH 014",PT8M42S,0:8:42,522.0
467,618VYST3ToI,"Story - Abraham, Sarah and King Abimelech - Nigerian Sign Language","Abraham, Sarah and King Abimelech - Genesis 20:1-17
Nigerian Sign Language - CBT 014, FGH 014",PT7M6S,0:7:6,426.0
468,5T7KYZe5vK8,"Introduction - Abraham, Sarah and King Abimelech - Nigerian Sign Language","Abraham, Sarah and King Abimelech - Genesis 20:1-17
Nigerian Sign Language - CBT 014, FGH 014",PT3M,0:3:0,180.0
469,Qr9mnQ9S_-o,"Topic - Abraham, Sarah and King Abimelech - Nigerian Sign Language","Abraham, Sarah and King Abimelech - Genesis 20:1-17
Nigerian Sign Language - CBT 014, FGH 014",PT22S,0:0:22,22.0
470,r53qwZzpiBs,Dialogue - The Lord Destroys Sodom and Gomorrah - Nigerian Sign Language,"The Lord Destroys Sodom and Gomorrah - Genesis 18:16-33, 19:1-29
Nigerian Sign Language - CBT 013, FGH 013",PT9M3S,0:9:3,543.0
471,LNdi_ZhKtEc,More Information - The Lord Destroys Sodom and Gomorrah - Nigerian Sign Language,"The Lord Destroys Sodom and Gomorrah - Genesis 18:16-33, 19:1-29
Nigerian Sign Language - CBT 013, FGH 013",PT9M14S,0:9:14,554.0
472,6e6A9Qx8E4s,Story - The Lord Destroys Sodom and Gomorrah - Nigerian Sign Language,"The Lord Destroys Sodom and Gomorrah - Genesis 18:16-33, 19:1-29
Nigerian Sign Language - CBT 013, FGH 013",PT16M22S,0:16:22,982.0
473,BKAFbviVdrU,Introduction - The Lord Destroys Sodom and Gomorrah - Nigerian Sign Language,"The Lord Destroys Sodom and Gomorrah - Genesis 18:16-33, 19:1-29
Nigerian Sign Language - CBT 013, FGH 013",PT2M15S,0:2:15,135.0
474,t8jK_JeyR4g,Topic - The Lord Destroys Sodom and Gomorrah - Nigerian Sign Language,"The Lord Destroys Sodom and Gomorrah - Genesis 18:16-33, 19:1-29
Nigerian Sign Language - CBT 013, FGH 013",PT26S,0:0:26,26.0
475,0DgaDvg-IUw,Dialogue - Three Men Visit Abraham - Nigerian Sign Language,"Three Men Visit Abraham - Genesis 18:1-16
Nigerian Sign Language - CBT 012, FGH 012",PT6M6S,0:6:6,366.0
476,RkQ6ushEicQ,More Information - Three Men Visit Abraham - Nigerian Sign Language,"Three Men Visit Abraham - Genesis 18:1-16
Nigerian Sign Language - CBT 012, FGH 012",PT3M56S,0:3:56,236.0
477,TKSxVHhdJ0c,Story - Three Men Visit Abraham - Nigerian Sign Language,"Three Men Visit Abraham - Genesis 18:1-16
Nigerian Sign Language - CBT 012, FGH 012",PT6M7S,0:6:7,367.0
478,ejK4WfIt6ck,Introduction - God's Covenant with Abraham - Circumcision - Nigerian Sign Language,"God's Covenant with Abraham - Circumcision - Genesis 17:1-27
Nigerian Sign Language - CBT 011, FGH 011",PT1M54S,0:1:54,114.0
